session date,observer id,session id,location id,participant id,session start,session end,observer/session/task id,What (RECORD CLERK),What (RECORD CLERK) (subcategories),start time,end time,elapsed time,total time,[With Whom] Doctor,[With Whom] Nurse,[With Whom] Patient,[With Whom] Relative,[With Whom] Allied Health Professional,[With Whom] Other,[With Whom] No One,[How] Paper Based Record,[How] Desktop Computer,[How] Mobile Computer,[How] Phone,Where,Comments,ended by,multi with,num of multitask fragments,total overlapping time,is interrupting task?,interrupted by,num of interrupts,active 1,is session complete?
10-Apr-2025,10175,10215,QEH,Vv11,08:31:03,12:31:16,10175_10215_26,Inter Profesional Communication,0,12:09:20,12:16:52,00:07:32,00:07:32,0,0,0,0,0,1,0,0,1,0,0,Reception Desk,The Information Technology specialist is installing a new printer for the function of printing patient labels. He is explaining to clerks how to use the printer.,10175_10215_27,"",0,00:00:00,false,"",0,00:07:32,TRUE
10-Apr-2025,10175,10215,QEH,Vv11,08:31:03,12:31:16,10175_10215_27,Inter Profesional Communication,0,12:16:52,12:19:44,00:02:52,00:02:52,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10175_10215_28,"",0,00:00:00,false,"",0,00:02:52,TRUE
10-Apr-2025,10175,10215,QEH,Vv11,08:31:03,12:31:16,10175_10215_28,Other,0,12:19:44,12:31:16,00:11:32,00:11:32,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,Entering patients records into electronic system,session,"",0,00:00:00,false,"",0,00:11:32,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_1,Other,0,10:37:27,10:37:57,00:00:30,00:00:30,0,0,0,0,0,0,1,0,0,0,0,Waiting Area,Check clipboard ,10172_10227_2,"",0,00:00:00,false,"",0,00:00:30,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_2,Register Patient,0,10:37:57,10:38:17,00:00:20,00:00:20,0,0,1,0,0,0,0,1,0,0,0,Reception Desk,0,10172_10227_3,"",0,00:00:00,false,"",0,00:00:20,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_3,Other,0,10:38:17,10:38:34,00:00:17,00:00:17,0,0,0,0,0,1,0,0,0,0,1,Reception Desk,0,10172_10227_4,"",0,00:00:00,false,"",0,00:00:17,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_4,Register Patient,0,10:38:34,10:40:45,00:02:11,00:02:11,0,0,0,0,0,1,0,0,1,0,1,Reception Desk,0,10172_10227_5,"",0,00:00:00,false,"",0,00:02:11,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_5,Record Management,Retrieve Record,10:40:45,10:41:47,00:01:02,00:01:02,0,0,0,0,0,0,1,1,0,0,0,Other,0,10172_10227_6,"",0,00:00:00,false,"",0,00:01:02,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_6,Record Management,Retrieve Record,10:41:47,10:44:35,00:02:48,00:02:48,0,0,0,0,0,0,1,1,0,0,0,Other,0,10172_10227_7,"",0,00:00:00,false,"",0,00:02:48,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_7,Other,0,10:44:35,10:46:44,00:02:09,00:02:09,0,0,0,0,0,0,1,1,0,0,0,Other,Staple retrieved notes and new note together,10172_10227_8,"",0,00:00:00,false,"",0,00:02:09,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_8,Other,0,10:46:44,10:47:40,00:00:56,00:00:56,0,0,0,0,0,0,1,1,0,0,0,Reception Desk,Documents the patient note in note book,10172_10227_9,"",0,00:00:00,false,"",0,00:00:56,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_9,In Transit,0,10:47:40,10:48:00,00:00:20,00:00:20,0,0,0,0,0,0,1,1,0,0,0,Hallway,0,10172_10227_10,"",0,00:00:00,false,"",0,00:00:20,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_10,Other,0,10:48:00,10:50:34,00:02:34,00:02:34,0,0,0,0,0,1,0,1,0,0,0,Other,"Takes notes  AED notes to record clerk 
",10172_10227_11,"",0,00:00:00,false,"",0,00:02:34,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_11,In Transit,0,10:50:34,10:50:42,00:00:08,00:00:08,0,0,0,0,0,0,1,0,0,0,0,Hallway,0,10172_10227_12,"",0,00:00:00,false,"",0,00:00:08,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_12,Other,0,10:50:42,10:52:03,00:01:21,00:01:21,0,0,0,0,0,0,1,1,0,0,0,Other,"Collects discharged patient notes from observation area
",10172_10227_13,"",0,00:00:00,false,"",0,00:01:21,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_13,In Transit,0,10:52:03,10:52:10,00:00:07,00:00:07,0,0,0,0,0,1,0,0,0,0,0,Hallway,0,10172_10227_14,"",0,00:00:00,false,"",0,00:00:07,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_14,Other,0,10:52:10,10:53:43,00:01:33,00:01:33,0,0,0,0,0,0,1,1,0,0,0,Other,Collects patient notes from discharged folders opposite the 7-12 area by the doctors station,10172_10227_15,"",0,00:00:00,false,"",0,00:01:33,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_15,In Transit,0,10:53:43,10:54:01,00:00:18,00:00:18,0,0,0,0,0,0,1,0,0,0,0,Hallway,0,10172_10227_16,"",0,00:00:00,false,"",0,00:00:18,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_16,Register Patient,0,10:54:01,10:54:10,00:00:09,00:00:09,0,0,1,0,0,0,0,1,0,0,0,Reception Desk,0,10172_10227_17,"",0,00:00:00,false,"",0,00:00:09,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_17,Other,0,10:54:10,10:54:33,00:00:23,00:00:23,0,0,0,0,0,1,0,0,0,0,1,Reception Desk,0,10172_10227_18,"",0,00:00:00,false,"",0,00:00:23,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_18,Register Patient,0,10:54:33,10:55:47,00:01:14,00:01:14,0,0,1,0,0,0,0,1,0,0,0,Reception Desk,0,10172_10227_19,"",0,00:00:00,false,"",0,00:01:14,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_19,Inter Profesional Communication,0,10:55:47,10:55:57,00:00:10,00:00:10,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10172_10227_20,"",0,00:00:00,false,"",0,00:00:10,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_20,Patient Communication,0,10:55:57,10:56:08,00:00:11,00:00:11,0,0,1,0,0,0,0,0,0,0,0,Reception Desk,0,10172_10227_21,"",0,00:00:00,false,"",0,00:00:11,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_21,Other,0,10:56:08,10:57:32,00:01:24,00:01:24,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,0,10172_10227_22,"",0,00:00:00,false,"",0,00:01:24,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_22,Other,0,10:57:32,10:58:42,00:01:10,00:01:10,0,0,0,0,0,1,0,0,0,0,0,Reception Desk,Open doors for clinical risk office,10172_10227_23,"",0,00:00:00,false,"",0,00:01:10,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_23,Inter Profesional Communication,0,10:58:42,10:59:02,00:00:20,00:00:20,0,0,0,0,0,1,0,0,0,0,0,Reception Desk,0,10172_10227_24,"",0,00:00:00,false,"",0,00:00:20,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_24,Other,0,10:59:02,11:01:07,00:02:05,00:02:05,0,0,0,0,0,1,0,0,1,0,0,Other,"Search for the locating of patient records for a clinical risk Officer who is presenting the department.  Patient is on ward c9
 ",10172_10227_25,"",0,00:00:00,false,"",0,00:02:05,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_25,Other,0,11:01:07,11:01:58,00:00:51,00:00:51,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,Logs in patient in Triage soft ware,10172_10227_26,"",0,00:00:00,false,"",0,00:00:51,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_26,Inter Profesional Communication,0,11:01:58,11:03:04,00:01:06,00:01:06,0,0,0,0,0,1,0,0,0,0,0,Reception Desk,"With whom:Bed Manager
No admission as yet

",10172_10227_27,"",0,00:00:00,false,"",0,00:01:06,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_27,Other,0,11:03:04,11:06:46,00:03:42,00:03:42,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,"
Use metadata to generate patient hospital numbers.  Hospital numbers are then Documented on patients note
Then Logs them into  a triage software.

",10172_10227_28,"",0,00:00:00,false,"",0,00:03:42,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_28,Inter Profesional Communication,0,11:06:46,11:07:53,00:01:07,00:01:07,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,"Nurse wants to find out if patient there’s another patient for registration.
",10172_10227_29,"",0,00:00:00,false,"",0,00:01:07,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_29,Other,0,11:07:53,11:19:06,00:11:13,00:11:13,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,Login discharges into metadata and triage,10172_10227_30,"",0,00:00:00,false,"",0,00:11:13,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_30,Other,0,11:19:06,11:19:57,00:00:51,00:00:51,0,0,0,0,0,0,1,1,0,0,0,Waiting Area,Checks registration clipboard ,10172_10227_31,"",0,00:00:00,false,"",0,00:00:51,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_31,Patient Communication,0,11:19:57,11:20:27,00:00:30,00:00:30,0,0,1,0,0,0,0,0,0,0,0,Reception Desk,0,10172_10227_32,"",0,00:00:00,false,"",0,00:00:30,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_32,Register Patient,0,11:20:27,11:22:06,00:01:39,00:01:39,0,0,1,0,0,0,0,1,0,0,0,Reception Desk,"Search med data for patient name

  ",10172_10227_33,"",0,00:00:00,false,"",0,00:01:39,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_33,Patient Communication,0,11:22:06,11:22:54,00:00:48,00:00:48,0,0,1,0,0,0,0,0,0,0,0,Reception Desk,Review patient information view in medata,10172_10227_34,"",0,00:00:00,false,"",0,00:00:48,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_34,Register Patient,0,11:22:54,11:23:24,00:00:30,00:00:30,0,0,1,0,0,0,0,1,1,0,0,Reception Desk,0,10172_10227_35,"",0,00:00:00,false,"",0,00:00:30,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_35,Inter Profesional Communication,0,11:23:24,11:23:52,00:00:28,00:00:28,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,Asked nurse if the patient can come,10172_10227_36,"",0,00:00:00,false,"",0,00:00:28,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_36,Patient Communication,0,11:23:52,11:24:34,00:00:42,00:00:42,0,0,1,0,0,0,0,0,0,0,0,Reception Desk,Asked patient to go to the next door,10172_10227_37,"",0,00:00:00,false,"",0,00:00:42,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_37,Inter Profesional Communication,0,11:24:34,11:24:54,00:00:20,00:00:20,0,1,0,0,0,0,0,0,0,0,0,Reception Desk,0,10172_10227_38,"",0,00:00:00,false,"",0,00:00:20,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_38,Other,0,11:24:54,11:25:35,00:00:41,00:00:41,0,1,0,0,0,0,0,1,0,0,0,Reception Desk,Hands the nurse the patient’s notes,10172_10227_39,"",0,00:00:00,false,"",0,00:00:41,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_39,Activer Waiting,0,11:25:35,11:33:28,00:07:53,00:07:53,0,0,0,0,0,0,1,0,0,0,0,Reception Desk,0,10172_10227_40,"",0,00:00:00,false,"",0,00:07:53,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_40,Other,0,11:33:28,11:34:46,00:01:18,00:01:18,0,0,0,0,0,0,1,1,0,0,0,Reception Desk,Documentation on a patient note and puts it in the discharge folder,10172_10227_41,"",0,00:00:00,false,"",0,00:01:18,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_41,Activer Waiting,0,11:34:46,11:35:32,00:00:46,00:00:46,0,0,0,0,0,0,1,0,0,0,0,Reception Desk,0,10172_10227_42,"",0,00:00:00,false,"",0,00:00:46,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_42,Inter Profesional Communication,0,11:35:32,11:36:11,00:00:39,00:00:39,0,1,0,0,0,0,0,1,0,0,0,Reception Desk,"Nurse rescuers an arm band for a patient

",10172_10227_43,"",0,00:00:00,false,"",0,00:00:39,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_43,Other,0,11:36:11,11:38:18,00:02:07,00:02:07,0,0,0,0,0,0,1,1,1,0,0,Reception Desk,"Generate arm band using Savance

",10172_10227_44,"",0,00:00:00,false,"",0,00:02:07,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_44,Inter Profesional Communication,0,11:38:18,11:40:00,00:01:42,00:01:42,0,0,0,0,0,1,0,0,0,0,0,Reception Desk,With record clerk from upstairs,10172_10227_45,"",0,00:00:00,false,"",0,00:01:42,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_45,Other,0,11:40:00,11:41:12,00:01:12,00:01:12,0,0,0,0,0,0,1,0,0,0,0,Waiting Area,"Checks clipboard and calls patient to registration station 
As",10172_10227_46,"",0,00:00:00,false,"",0,00:01:12,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_46,Register Patient,0,11:41:12,11:43:41,00:02:29,00:02:29,0,0,1,0,0,0,0,1,0,0,0,Reception Desk,"Ask for  ID card
Checks meddata for patient’s information ",10172_10227_47,"",0,00:00:00,false,"",0,00:02:29,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_47,Patient Communication,0,11:43:41,11:44:08,00:00:27,00:00:27,0,0,1,0,0,0,0,0,0,0,0,Reception Desk,0,10172_10227_48,"",0,00:00:00,false,"",0,00:00:27,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_48,Inter Profesional Communication,0,11:44:08,11:45:22,00:01:14,00:01:14,1,0,0,0,0,0,0,0,0,0,0,Hallway,Let a doctor into record/screening area,10172_10227_49,"",0,00:00:00,false,"",0,00:01:14,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_49,Record Management,Retrieve Record,11:45:22,11:46:08,00:00:46,00:00:46,0,0,0,0,0,0,1,1,0,0,0,Other,"Records 
area",10172_10227_50,"",0,00:00:00,false,"",0,00:00:46,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_50,Inter Profesional Communication,0,11:46:08,11:47:21,00:01:13,00:01:13,0,1,0,0,0,0,0,1,0,0,0,Reception Desk,Gives nurse the patients notes and previous AED notes,10172_10227_51,"",0,00:00:00,false,"",0,00:01:13,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_51,Social-Personal Activities,0,11:47:21,11:55:01,00:07:40,00:07:40,0,0,0,0,0,0,1,0,0,0,0,Other,0,10172_10227_52,"",0,00:00:00,false,"",0,00:07:40,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_52,Activer Waiting,0,11:55:01,11:58:04,00:03:03,00:03:03,0,0,0,0,0,0,1,0,0,0,0,Other,0,10172_10227_53,"",0,00:00:00,false,"",0,00:03:03,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_53,Other,0,11:58:04,12:01:40,00:03:36,00:03:36,0,0,0,0,0,0,1,1,0,0,0,Other,Filing notes,10172_10227_54,"",0,00:00:00,false,"",0,00:03:36,TRUE
16-Apr-2025,10172,10227,Qeh,GL15,10:37:27,12:02:06,10172_10227_54,No Observation,Observer Pause,12:01:40,12:02:06,00:00:26,00:00:26,0,0,0,0,0,0,1,0,0,0,0,Other,0,session,"",0,00:00:00,false,"",0,00:00:26,TRUE
